,ZIPCODE,State,City,Metro,CountyName,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31
21446,96146,CA,,"Sacramento-Roseville-Folsom, CA",Placer County,704986.0,705709.0,706359.0,705992.0,706276.0,704090.0,700399.0,699456.0,701486.0,704431.0,706744.0,709408.0
21490,94060,CA,Pescadero,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1306964.0,1311266.0,1301169.0,1288244.0,1247195.0,1231022.0,1259031.0,1302685.0,1333242.0,1302644.0,1269139.0,1250031.0
21491,93668,CA,Tranquillity,"Fresno, CA",Fresno County,195392.0,196693.0,196919.0,196033.0,194444.0,194125.0,195806.0,197181.0,197991.0,196549.0,195930.0,195164.0
21498,92268,CA,Landers,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,311867.0,314623.0,316481.0,317231.0,318163.0,319094.0,321540.0,323521.0,325700.0,325862.0,325716.0,324010.0
21548,96140,CA,Carnelian Bay,"Sacramento-Roseville-Folsom, CA",Placer County,762287.0,765759.0,766995.0,769532.0,775530.0,778097.0,778404.0,780214.0,783959.0,784702.0,785597.0,789473.0
21656,94963,CA,Nicasio,"San Francisco-Oakland-Berkeley, CA",Marin County,1123935.0,1127476.0,1133367.0,1133468.0,1135685.0,1135533.0,1133445.0,1128060.0,1123372.0,1114345.0,1112235.0,1111471.0
21679,95345,CA,Midpines,,Mariposa County,294309.0,293414.0,292558.0,293062.0,294731.0,296666.0,295755.0,294344.0,292625.0,293165.0,292159.0,291876.0
21746,95955,CA,Maxwell,,Colusa County,193368.0,196087.0,198076.0,199212.0,200508.0,202405.0,200887.0,198556.0,195332.0,195747.0,197052.0,197909.0
21765,94973,CA,Woodacre,"San Francisco-Oakland-Berkeley, CA",Marin County,870348.0,871639.0,879456.0,881547.0,885333.0,886225.0,885635.0,878268.0,872865.0,862976.0,860333.0,858175.0
21778,96065,CA,Montgomery Creek,"Redding, CA",Shasta County,197007.0,197039.0,197435.0,197903.0,199846.0,203557.0,204984.0,206077.0,205819.0,205793.0,205506.0,205416.0
21779,95528,CA,Carlotta,"Eureka-Arcata, CA",Humboldt County,361817.0,358787.0,355978.0,356416.0,354591.0,352145.0,350031.0,352124.0,354625.0,357255.0,357852.0,358430.0
21788,91008,CA,Bradbury,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1403946.0,1406684.0,1402558.0,1400295.0,1402438.0,1407124.0,1403480.0,1397689.0,1394011.0,1398437.0,1396746.0,1395358.0
21798,94514,CA,Byron,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,,,,,,,,,,,,
21806,95547,CA,Hydesville,"Eureka-Arcata, CA",Humboldt County,446624.0,445121.0,442847.0,442575.0,442667.0,441604.0,434888.0,430554.0,426924.0,429157.0,428915.0,430632.0
21851,96048,CA,Weaverville,,Trinity County,369328.0,369071.0,370391.0,372254.0,373056.0,373461.0,370289.0,369131.0,366622.0,368313.0,367140.0,366568.0
21940,95960,CA,Nevada City,"Truckee-Grass Valley, CA",Nevada County,323740.0,327347.0,328864.0,335088.0,341500.0,345648.0,346939.0,345570.0,344956.0,341716.0,339879.0,340303.0
21983,95464,CA,Nice,"Clearlake, CA",Lake County,180769.0,181557.0,181750.0,181059.0,181320.0,182647.0,185544.0,189871.0,193294.0,194508.0,194298.0,194841.0
21995,94924,CA,Bolinas,"San Francisco-Oakland-Berkeley, CA",Marin County,1726855.0,1717258.0,1659777.0,1628788.0,1636073.0,1707873.0,1751992.0,1787049.0,1815889.0,1836667.0,1842829.0,1807025.0
22034,94923,CA,Bodega Bay,"Santa Rosa-Petaluma, CA",Sonoma County,1027785.0,1018471.0,1022320.0,1027607.0,1041154.0,1045661.0,1046063.0,1049117.0,1050787.0,1055029.0,1045664.0,1038440.0
22049,93440,CA,Santa Maria,"Santa Maria-Santa Barbara, CA",Santa Barbara County,548395.0,546893.0,544202.0,541896.0,541923.0,545926.0,546813.0,547880.0,545544.0,548729.0,551094.0,557410.0
22097,95227,CA,Lockeford,"Stockton, CA",San Joaquin County,641884.0,640670.0,640610.0,638394.0,636104.0,637098.0,634609.0,633879.0,628521.0,626019.0,624912.0,623141.0
22138,96039,CA,Happy Camp,,Siskiyou County,134584.0,135438.0,136393.0,136940.0,136192.0,135275.0,134494.0,134643.0,135254.0,134855.0,133956.0,133081.0
22163,96008,CA,Redding,"Redding, CA",Shasta County,344324.0,346227.0,346681.0,346121.0,347837.0,352366.0,353853.0,353823.0,352839.0,354267.0,355113.0,356165.0
22233,95962,CA,Oregon House,"Yuba City, CA",Yuba County,305980.0,305593.0,305987.0,305973.0,308003.0,310248.0,310280.0,309168.0,306524.0,307746.0,308613.0,309340.0
22239,96069,CA,Oak Run,"Redding, CA",Shasta County,281602.0,282909.0,282048.0,281534.0,283559.0,289279.0,292454.0,293064.0,292450.0,292987.0,293675.0,294166.0
22260,93518,CA,Caliente,"Bakersfield, CA",Kern County,204733.0,204929.0,204238.0,203142.0,202276.0,202300.0,202378.0,203593.0,204935.0,206097.0,206671.0,206976.0
22261,93205,CA,Bodfish,"Bakersfield, CA",Kern County,115635.0,116161.0,116234.0,115703.0,115266.0,115147.0,115105.0,115707.0,116375.0,117725.0,119863.0,121760.0
22275,96024,CA,Douglas City,,Trinity County,330961.0,330805.0,331324.0,332400.0,332699.0,332665.0,331095.0,330095.0,329862.0,331086.0,330972.0,330480.0
22289,90742,CA,,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1903784.0,1903955.0,1908292.0,1920055.0,1936927.0,1947743.0,1964176.0,1997019.0,2031447.0,2048483.0,1989131.0,1931222.0
22324,96044,CA,Hornbrook,,Siskiyou County,164069.0,164263.0,164485.0,164789.0,165122.0,165695.0,164615.0,163518.0,162248.0,163202.0,163949.0,164618.0
22342,95558,CA,Ferndale,"Eureka-Arcata, CA",Humboldt County,,,,,,,,,,,,
22349,92549,CA,Idyllwild,"Riverside-San Bernardino-Ontario, CA",Riverside County,335158.0,335342.0,335921.0,335823.0,335475.0,336010.0,340060.0,344407.0,347357.0,345134.0,341471.0,338849.0
22405,95968,CA,Palermo,"Chico, CA",Butte County,186174.0,194138.0,201832.0,206719.0,210365.0,213434.0,218794.0,222154.0,224965.0,225380.0,227582.0,226923.0
22463,95565,CA,Scotia,"Eureka-Arcata, CA",Humboldt County,,,,,,,,,,,,
22495,91905,CA,Boulevard,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,301194.0,297172.0,294560.0,295118.0,295267.0,293069.0,293716.0,294215.0,295708.0,297254.0,301648.0,306755.0
22563,93621,CA,Dunlap,"Fresno, CA",Fresno County,212921.0,213794.0,215156.0,216658.0,216613.0,216724.0,218675.0,221561.0,224264.0,225784.0,225730.0,226682.0
22584,94129,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,2395564.0,2421678.0,2434772.0,2384314.0,2397984.0,2399952.0,2457454.0,2452106.0,2496830.0,2500144.0,2568202.0,2661623.0
22587,95410,CA,Albion,"Ukiah, CA",Mendocino County,657276.0,659279.0,655168.0,647738.0,641158.0,638107.0,637050.0,633822.0,631453.0,628914.0,622958.0,618045.0
22628,96050,CA,Klamath River,,Siskiyou County,216113.0,216448.0,217742.0,218494.0,218482.0,218796.0,217791.0,218124.0,217714.0,218520.0,218907.0,219195.0
22650,96120,CA,South Lake Tahoe,,Alpine County,426985.0,428174.0,428300.0,428948.0,429869.0,430699.0,429467.0,428212.0,427988.0,429950.0,431479.0,431711.0
22677,96052,CA,Lewiston,,Trinity County,296303.0,296755.0,297244.0,298881.0,299700.0,300004.0,298693.0,297980.0,298284.0,299685.0,299872.0,299371.0
22688,93424,CA,San Luis Obispo,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,1025890.0,1024061.0,1024334.0,1024470.0,1029272.0,1025424.0,1006605.0,1000828.0,1002761.0,1021561.0,1025437.0,1027787.0
22740,95659,CA,Nicolaus,"Yuba City, CA",Sutter County,600943.0,607077.0,607213.0,604000.0,599251.0,579841.0,548018.0,509090.0,486766.0,477060.0,476000.0,471555.0
22813,94970,CA,Stinson Beach,"San Francisco-Oakland-Berkeley, CA",Marin County,3421125.0,3410086.0,3368456.0,3343565.0,3371081.0,3412215.0,3388705.0,3339289.0,3349139.0,3359690.0,3373971.0,3297642.0
22904,96148,CA,Tahoe Vista,"Sacramento-Roseville-Folsom, CA",Placer County,559918.0,564219.0,566083.0,569028.0,571095.0,568443.0,563465.0,562044.0,564705.0,565536.0,565839.0,566575.0
22951,93239,CA,Kettleman City,"Hanford-Corcoran, CA",Kings County,131241.0,133663.0,134154.0,135972.0,136725.0,137732.0,137802.0,135651.0,134222.0,134814.0,135725.0,137652.0
22953,96107,CA,Coleville,,Mono County,243290.0,241446.0,239862.0,241366.0,242409.0,243521.0,241160.0,240692.0,240793.0,244084.0,246632.0,248492.0
22990,95641,CA,Isleton,"Sacramento-Roseville-Folsom, CA",Sacramento County,295750.0,295647.0,295765.0,299368.0,302845.0,305697.0,307431.0,309156.0,311064.0,312011.0,314593.0,318339.0
23007,95527,CA,,"Eureka-Arcata, CA",Humboldt County,356927.0,357328.0,359823.0,361696.0,362746.0,361878.0,356943.0,354927.0,352574.0,355389.0,354975.0,355548.0
23019,93921,CA,Carmel-by-the-Sea,"Salinas, CA",Monterey County,1736035.0,1753405.0,1771043.0,1795935.0,1795153.0,1792344.0,1756262.0,1735669.0,1697329.0,1703196.0,1709337.0,1744622.0
23034,95935,CA,Dobbins,"Yuba City, CA",Yuba County,252439.0,251678.0,253497.0,255287.0,258239.0,260821.0,262297.0,263339.0,264437.0,266537.0,268649.0,270194.0
23058,94938,CA,Lagunitas,"San Francisco-Oakland-Berkeley, CA",Marin County,890569.0,888904.0,891478.0,894267.0,902762.0,914952.0,918557.0,916917.0,906487.0,893184.0,885600.0,880644.0
23059,96056,CA,McArthur,"Susanville, CA",Lassen County,214241.0,213507.0,213534.0,214002.0,214514.0,215098.0,214672.0,213691.0,212811.0,212220.0,211775.0,211473.0
23079,95323,CA,Hickman,"Modesto, CA",Stanislaus County,432559.0,432919.0,432392.0,435333.0,435863.0,436758.0,436614.0,442669.0,447488.0,453045.0,453583.0,454433.0
23081,91963,CA,Campo,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,383866.0,382839.0,382855.0,384556.0,384398.0,383313.0,383492.0,381875.0,380002.0,379758.0,382323.0,386466.0
23093,93608,CA,Cantua Creek,"Fresno, CA",Fresno County,,,,,,,,,,,,
23105,96141,CA,Homewood,"Sacramento-Roseville-Folsom, CA",Placer County,886343.0,892055.0,893555.0,894340.0,895746.0,896320.0,890882.0,888021.0,887200.0,888515.0,892703.0,899140.0
23108,95389,CA,Yosemite Valley,,Mariposa County,695475.0,697100.0,698085.0,698104.0,700199.0,705323.0,705952.0,708356.0,711221.0,716296.0,716230.0,714642.0
23115,96062,CA,Millville,"Redding, CA",Shasta County,375343.0,379538.0,380763.0,381571.0,384696.0,390566.0,391601.0,389641.0,387186.0,387785.0,388022.0,388979.0
23138,95837,CA,,"Sacramento-Roseville-Folsom, CA",Sacramento County,724640.0,725282.0,723756.0,722777.0,725757.0,729025.0,725162.0,719800.0,716888.0,716928.0,720402.0,725656.0
23170,95636,CA,,"Sacramento-Roseville-Folsom, CA",El Dorado County,268946.0,273757.0,279419.0,280961.0,281897.0,281298.0,281300.0,281204.0,282124.0,283392.0,285681.0,286499.0
23219,92385,CA,Lake Arrowhead,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,315044.0,315646.0,315738.0,316253.0,316400.0,317585.0,318823.0,320793.0,321614.0,322559.0,322391.0,322906.0
23304,93531,CA,Keene,"Bakersfield, CA",Kern County,378804.0,381713.0,382860.0,383739.0,385576.0,388647.0,388273.0,387682.0,386181.0,386352.0,386323.0,386175.0
23315,95607,CA,Capay,"Sacramento-Roseville-Folsom, CA",Yolo County,,,,,,,,,,,,
23366,95674,CA,Rio Oso,"Yuba City, CA",Sutter County,406112.0,410015.0,410439.0,411166.0,409977.0,403469.0,406567.0,403530.0,406983.0,399924.0,399824.0,396743.0
23393,95943,CA,Glenn,,Glenn County,552550.0,552885.0,552899.0,554587.0,557014.0,558129.0,558517.0,558357.0,558381.0,560941.0,561936.0,565954.0
23418,93238,CA,Kernville,"Bakersfield, CA",Kern County,218261.0,218924.0,217769.0,217230.0,217403.0,217869.0,215890.0,213952.0,213771.0,215328.0,217228.0,218315.0
23454,94567,CA,Pope Valley,"Napa, CA",Napa County,405269.0,406788.0,403218.0,389420.0,380624.0,376897.0,377168.0,374929.0,374621.0,376301.0,377723.0,377707.0
23510,94104,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1537276.0,1543234.0,1540338.0,1530192.0,1530915.0,1536088.0,1529217.0,1521454.0,1515998.0,1530246.0,1537541.0,1552323.0
23522,95554,CA,Myers Flat,"Eureka-Arcata, CA",Humboldt County,,,,,,,,,,,,
23601,95450,CA,Jenner,"Santa Rosa-Petaluma, CA",Sonoma County,672086.0,665155.0,662179.0,656882.0,655436.0,652096.0,645001.0,643293.0,644503.0,652144.0,648194.0,642149.0
23659,92327,CA,,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,93939.0,93409.0,93581.0,92404.0,92698.0,92172.0,91097.0,89718.0,92255.0,95587.0,97954.0,99068.0
23715,92070,CA,Santa Ysabel,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,472397.0,467121.0,466093.0,469087.0,471029.0,470494.0,470429.0,473709.0,475262.0,475951.0,474483.0,474596.0
23847,95919,CA,Brownsville,"Yuba City, CA",Yuba County,222026.0,223387.0,225646.0,228107.0,232583.0,239041.0,244342.0,248807.0,253691.0,256865.0,261051.0,260862.0
23895,96113,CA,Herlong,"Susanville, CA",Lassen County,86358.0,86309.0,86143.0,86079.0,85810.0,85834.0,85176.0,84766.0,84198.0,84516.0,84649.0,85005.0
23902,95306,CA,Catheys Valley,,Mariposa County,372203.0,372099.0,372923.0,373643.0,374854.0,375640.0,374606.0,373781.0,373614.0,375340.0,376033.0,376636.0
23956,94946,CA,Nicasio,"San Francisco-Oakland-Berkeley, CA",Marin County,1530410.0,1534174.0,1539224.0,1527608.0,1517391.0,1514351.0,1508433.0,1502858.0,1488078.0,1483061.0,1481582.0,1489129.0
23989,95346,CA,Mi Wuk Village,"Sonora, CA",Tuolumne County,,,,,,,,,,,,
23993,96129,CA,Chilcoot,,Plumas County,254484.0,254382.0,253990.0,254369.0,255783.0,257421.0,254578.0,249569.0,245076.0,245408.0,245659.0,246704.0
24000,95573,CA,Willow Creek,"Eureka-Arcata, CA",Humboldt County,298318.0,294984.0,291658.0,290391.0,289370.0,286290.0,287323.0,288742.0,293872.0,294478.0,294916.0,295315.0
24007,94956,CA,Point Reyes Station,"San Francisco-Oakland-Berkeley, CA",Marin County,1039056.0,1037402.0,1032179.0,1022423.0,1027484.0,1043858.0,1053446.0,1051830.0,1037057.0,1044937.0,1047113.0,1056639.0
24032,93261,CA,Richgrove,"Visalia, CA",Tulare County,144789.0,146531.0,144417.0,145107.0,147808.0,151017.0,151261.0,149506.0,148545.0,149687.0,149470.0,148487.0
24052,95922,CA,Camptonville,"Yuba City, CA",Yuba County,245001.0,243413.0,246129.0,248266.0,254066.0,259759.0,266474.0,269299.0,271363.0,273695.0,276756.0,278244.0
24069,96033,CA,French Gulch,"Redding, CA",Shasta County,217745.0,217992.0,222759.0,225524.0,227046.0,228459.0,226609.0,229349.0,229746.0,232041.0,231908.0,234193.0
24087,95589,CA,Whitethorn,"Eureka-Arcata, CA",Humboldt County,345433.0,344283.0,341917.0,341893.0,336764.0,333000.0,326516.0,324792.0,322391.0,321265.0,322997.0,326235.0
24113,95701,CA,Alta,"Sacramento-Roseville-Folsom, CA",Placer County,357309.0,358281.0,356750.0,357250.0,359087.0,361902.0,361257.0,358876.0,356843.0,354987.0,355057.0,356226.0
24119,94933,CA,Lagunitas,"San Francisco-Oakland-Berkeley, CA",Marin County,810917.0,805122.0,810997.0,818876.0,830858.0,837795.0,840298.0,837730.0,833271.0,822253.0,819247.0,817225.0
24145,96023,CA,Dorris,,Siskiyou County,97367.0,97818.0,98067.0,98172.0,98436.0,98545.0,98349.0,97923.0,97721.0,97780.0,98055.0,98536.0
24146,95681,CA,Sheridan,"Sacramento-Roseville-Folsom, CA",Placer County,410366.0,414441.0,408832.0,408472.0,406474.0,411653.0,411807.0,412072.0,409819.0,409866.0,410762.0,411874.0
24174,93634,CA,Lakeshore,"Fresno, CA",Fresno County,245677.0,245027.0,242758.0,241345.0,240131.0,241069.0,247367.0,253632.0,260487.0,265924.0,276807.0,284199.0
24208,92066,CA,Ranchita,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,318781.0,318182.0,313843.0,314510.0,315630.0,322189.0,325207.0,327333.0,325064.0,321876.0,318854.0,317806.0
24221,95225,CA,Valley Springs,,Calaveras County,426660.0,432240.0,438936.0,436808.0,434620.0,429990.0,428974.0,427079.0,414138.0,397103.0,381600.0,379416.0
24347,95552,CA,Bridgeville,,Trinity County,324633.0,325967.0,324992.0,324546.0,323572.0,323755.0,322291.0,322208.0,322847.0,324112.0,322877.0,321052.0
24390,93641,CA,Miramonte,"Fresno, CA",Fresno County,185216.0,186318.0,187901.0,191142.0,191300.0,191337.0,193284.0,196610.0,200941.0,201788.0,200374.0,197475.0
24392,95686,CA,Lodi,"Stockton, CA",San Joaquin County,398244.0,401201.0,401506.0,400953.0,398659.0,398386.0,397849.0,399772.0,398238.0,394134.0,388425.0,388174.0
24412,92368,CA,,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,150735.0,151901.0,152052.0,151529.0,151411.0,151975.0,151685.0,151273.0,150276.0,149916.0,149252.0,148234.0
24446,96104,CA,Cedarville,,Modoc County,166571.0,167983.0,168546.0,169545.0,170196.0,169638.0,167616.0,165917.0,165473.0,166798.0,167277.0,167263.0
24459,95041,CA,Felton,"Santa Cruz-Watsonville, CA",Santa Cruz County,658563.0,666762.0,671797.0,678410.0,678206.0,680597.0,680087.0,681813.0,684786.0,685733.0,684690.0,683996.0
24477,95140,CA,,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1414716.0,1400879.0,1401912.0,1409513.0,1420589.0,1422533.0,1413362.0,1405842.0,1417655.0,1434713.0,1446469.0,1449507.0
24526,95939,CA,Elk Creek,,Glenn County,,,,,,,,,,,,
24529,96142,CA,Tahoma,"Sacramento-Roseville-Folsom, CA",El Dorado County,670539.0,674304.0,675989.0,673066.0,673803.0,672384.0,669411.0,664727.0,664088.0,664826.0,667942.0,667636.0
24539,93067,CA,Summerland,"Santa Maria-Santa Barbara, CA",Santa Barbara County,1621818.0,1598522.0,1579693.0,1566348.0,1555842.0,1548229.0,1539834.0,1540122.0,1535835.0,1531383.0,1516816.0,1502617.0
24565,95543,CA,Gasquet,"Crescent City, CA",Del Norte County,,,,,,,,,,,,
24637,95317,CA,El Nido,"Merced, CA",Merced County,,,,,,,,,,,,
24691,94592,CA,Vallejo,"Vallejo, CA",Solano County,567937.0,567822.0,573668.0,582870.0,591025.0,590633.0,590807.0,589223.0,589843.0,589510.0,587385.0,582963.0
24719,95983,CA,Taylorsville,,Plumas County,235196.0,236145.0,237739.0,239460.0,240976.0,242158.0,240248.0,237546.0,234786.0,234826.0,234865.0,234978.0
24788,95715,CA,,"Sacramento-Roseville-Folsom, CA",Placer County,309100.0,307815.0,305874.0,308001.0,310913.0,314881.0,319532.0,331968.0,343137.0,349670.0,343959.0,337686.0
24789,95224,CA,Avery,,Calaveras County,304294.0,306889.0,309589.0,310682.0,311592.0,312417.0,312408.0,311981.0,310909.0,312179.0,312607.0,313777.0
24836,96038,CA,Grenada,,Siskiyou County,185537.0,186016.0,186440.0,186878.0,187108.0,187066.0,185694.0,185096.0,184724.0,185394.0,184910.0,184645.0
24858,91934,CA,Jacumba,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,190927.0,183433.0,177413.0,177085.0,177443.0,177487.0,179133.0,182456.0,188725.0,188420.0,187134.0,182438.0
24876,96075,CA,Paynes Creek,"Red Bluff, CA",Tehama County,109881.0,110743.0,110410.0,110537.0,110714.0,111571.0,111716.0,111120.0,109237.0,108853.0,109704.0,112536.0
24926,92358,CA,Lytle Creek,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,296003.0,296134.0,297629.0,297441.0,299383.0,301512.0,302415.0,302307.0,300464.0,301032.0,302187.0,304601.0
24933,95526,CA,Bridgeville,"Eureka-Arcata, CA",Humboldt County,380419.0,378932.0,375628.0,372639.0,370571.0,371595.0,368200.0,367550.0,366646.0,367126.0,364639.0,360737.0
24954,93255,CA,Onyx,"Bakersfield, CA",Kern County,128748.0,129352.0,129048.0,128652.0,128746.0,129153.0,129256.0,129169.0,130072.0,131993.0,134746.0,137004.0
24963,96057,CA,,,Siskiyou County,230305.0,231178.0,231961.0,232358.0,233119.0,234554.0,234266.0,233627.0,232318.0,233363.0,234232.0,234756.0
24978,91759,CA,Lytle Creek,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,417249.0,422969.0,424463.0,420678.0,418476.0,424834.0,426705.0,430755.0,430955.0,434318.0,436299.0,435115.0
25040,95914,CA,Bangor,"Chico, CA",Butte County,274551.0,282746.0,287743.0,288335.0,287742.0,287562.0,288630.0,290598.0,292215.0,292799.0,294143.0,294295.0
25057,95981,CA,,,Plumas County,254428.0,258530.0,263063.0,262602.0,262748.0,265238.0,269702.0,273817.0,275651.0,278093.0,280628.0,283262.0
25071,96009,CA,Bieber,"Susanville, CA",Lassen County,127465.0,126860.0,126259.0,126527.0,127280.0,127754.0,128030.0,127822.0,127952.0,128225.0,128121.0,127826.0
25079,95254,CA,Wallace,,Calaveras County,419326.0,424203.0,428182.0,425543.0,422814.0,419846.0,418875.0,419821.0,413785.0,418943.0,422412.0,438080.0
25091,95319,CA,Modesto,"Modesto, CA",Stanislaus County,230748.0,230874.0,231149.0,233233.0,235246.0,237318.0,238753.0,240450.0,242263.0,243864.0,245372.0,247091.0
25100,93669,CA,Bass Lake,"Madera, CA",Madera County,262279.0,262077.0,261720.0,263389.0,264080.0,264077.0,259756.0,256430.0,255111.0,256905.0,259971.0,262085.0
25102,95925,CA,Brownsville,"Yuba City, CA",Yuba County,218186.0,219397.0,221629.0,222921.0,225163.0,228861.0,233737.0,237550.0,243095.0,245582.0,249642.0,250192.0
25190,95920,CA,Butte City,,Glenn County,,,,,,,,,,,,
25197,95979,CA,Stonyford,,Colusa County,159825.0,162593.0,164577.0,166055.0,167585.0,171016.0,170201.0,168915.0,166055.0,166130.0,166194.0,165691.0
25243,95930,CA,Little Grass Valley,,Plumas County,208364.0,212699.0,215116.0,217728.0,219126.0,221047.0,221714.0,224300.0,226726.0,227660.0,226628.0,225378.0
25245,93224,CA,Fellows,"Bakersfield, CA",Kern County,119852.0,122828.0,127427.0,132545.0,133948.0,133591.0,132283.0,130549.0,130487.0,130326.0,133525.0,137234.0
