ZIPCODE,City,Metro,CountyName,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019
94973,Woodacre,"San Francisco-Oakland-Berkeley, CA",Marin County,870348,871639,879456,881547,885333,886225,885635,878268,872865,862976,860333,858175
96065,Montgomery Creek,"Redding, CA",Shasta County,197007,197039,197435,197903,199846,203557,204984,206077,205819,205793,205506,205416
95528,Carlotta,"Eureka-Arcata, CA",Humboldt County,361817,358787,355978,356416,354591,352145,350031,352124,354625,357255,357852,358430
91008,Bradbury,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1403946,1406684,1402558,1400295,1402438,1407124,1403480,1397689,1394011,1398437,1396746,1395358
95547,Hydesville,"Eureka-Arcata, CA",Humboldt County,446624,445121,442847,442575,442667,441604,434888,430554,426924,429157,428915,430632
95960,Nevada City,"Truckee-Grass Valley, CA",Nevada County,323740,327347,328864,335088,341500,345648,346939,345570,344956,341716,339879,340303
95464,Nice,"Clearlake, CA",Lake County,180769,181557,181750,181059,181320,182647,185544,189871,193294,194508,194298,194841
94924,Bolinas,"San Francisco-Oakland-Berkeley, CA",Marin County,1726855,1717258,1659777,1628788,1636073,1707873,1751992,1787049,1815889,1836667,1842829,1807025
94923,Bodega Bay,"Santa Rosa-Petaluma, CA",Sonoma County,1027785,1018471,1022320,1027607,1041154,1045661,1046063,1049117,1050787,1055029,1045664,1038440
93440,Santa Maria,"Santa Maria-Santa Barbara, CA",Santa Barbara County,548395,546893,544202,541896,541923,545926,546813,547880,545544,548729,551094,557410
95227,Lockeford,"Stockton, CA",San Joaquin County,641884,640670,640610,638394,636104,637098,634609,633879,628521,626019,624912,623141
96008,Redding,"Redding, CA",Shasta County,344324,346227,346681,346121,347837,352366,353853,353823,352839,354267,355113,356165
95962,Oregon House,"Yuba City, CA",Yuba County,305980,305593,305987,305973,308003,310248,310280,309168,306524,307746,308613,309340
96069,Oak Run,"Redding, CA",Shasta County,281602,282909,282048,281534,283559,289279,292454,293064,292450,292987,293675,294166
93518,Caliente,"Bakersfield, CA",Kern County,204733,204929,204238,203142,202276,202300,202378,203593,204935,206097,206671,206976
93205,Bodfish,"Bakersfield, CA",Kern County,115635,116161,116234,115703,115266,115147,115105,115707,116375,117725,119863,121760
92549,Idyllwild,"Riverside-San Bernardino-Ontario, CA",Riverside County,335158,335342,335921,335823,335475,336010,340060,344407,347357,345134,341471,338849
95968,Palermo,"Chico, CA",Butte County,186174,194138,201832,206719,210365,213434,218794,222154,224965,225380,227582,226923
91905,Boulevard,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,301194,297172,294560,295118,295267,293069,293716,294215,295708,297254,301648,306755
93621,Dunlap,"Fresno, CA",Fresno County,212921,213794,215156,216658,216613,216724,218675,221561,224264,225784,225730,226682
94129,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,2395564,2421678,2434772,2384314,2397984,2399952,2457454,2452106,2496830,2500144,2568202,2661623
95410,Albion,"Ukiah, CA",Mendocino County,657276,659279,655168,647738,641158,638107,637050,633822,631453,628914,622958,618045
93424,San Luis Obispo,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,1025890,1024061,1024334,1024470,1029272,1025424,1006605,1000828,1002761,1021561,1025437,1027787
95659,Nicolaus,"Yuba City, CA",Sutter County,600943,607077,607213,604000,599251,579841,548018,509090,486766,477060,476000,471555
94970,Stinson Beach,"San Francisco-Oakland-Berkeley, CA",Marin County,3421125,3410086,3368456,3343565,3371081,3412215,3388705,3339289,3349139,3359690,3373971,3297642
96148,Tahoe Vista,"Sacramento-Roseville-Folsom, CA",Placer County,559918,564219,566083,569028,571095,568443,563465,562044,564705,565536,565839,566575
93239,Kettleman City,"Hanford-Corcoran, CA",Kings County,131241,133663,134154,135972,136725,137732,137802,135651,134222,134814,135725,137652
95641,Isleton,"Sacramento-Roseville-Folsom, CA",Sacramento County,295750,295647,295765,299368,302845,305697,307431,309156,311064,312011,314593,318339
93921,Carmel-by-the-Sea,"Salinas, CA",Monterey County,1736035,1753405,1771043,1795935,1795153,1792344,1756262,1735669,1697329,1703196,1709337,1744622
95935,Dobbins,"Yuba City, CA",Yuba County,252439,251678,253497,255287,258239,260821,262297,263339,264437,266537,268649,270194
94938,Lagunitas,"San Francisco-Oakland-Berkeley, CA",Marin County,890569,888904,891478,894267,902762,914952,918557,916917,906487,893184,885600,880644
96056,McArthur,"Susanville, CA",Lassen County,214241,213507,213534,214002,214514,215098,214672,213691,212811,212220,211775,211473
95323,Hickman,"Modesto, CA",Stanislaus County,432559,432919,432392,435333,435863,436758,436614,442669,447488,453045,453583,454433
91963,Campo,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,383866,382839,382855,384556,384398,383313,383492,381875,380002,379758,382323,386466
96141,Homewood,"Sacramento-Roseville-Folsom, CA",Placer County,886343,892055,893555,894340,895746,896320,890882,888021,887200,888515,892703,899140
96062,Millville,"Redding, CA",Shasta County,375343,379538,380763,381571,384696,390566,391601,389641,387186,387785,388022,388979
92385,Lake Arrowhead,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,315044,315646,315738,316253,316400,317585,318823,320793,321614,322559,322391,322906
93531,Keene,"Bakersfield, CA",Kern County,378804,381713,382860,383739,385576,388647,388273,387682,386181,386352,386323,386175
95674,Rio Oso,"Yuba City, CA",Sutter County,406112,410015,410439,411166,409977,403469,406567,403530,406983,399924,399824,396743
93238,Kernville,"Bakersfield, CA",Kern County,218261,218924,217769,217230,217403,217869,215890,213952,213771,215328,217228,218315
94567,Pope Valley,"Napa, CA",Napa County,405269,406788,403218,389420,380624,376897,377168,374929,374621,376301,377723,377707
94104,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1537276,1543234,1540338,1530192,1530915,1536088,1529217,1521454,1515998,1530246,1537541,1552323
95450,Jenner,"Santa Rosa-Petaluma, CA",Sonoma County,672086,665155,662179,656882,655436,652096,645001,643293,644503,652144,648194,642149
92070,Santa Ysabel,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,472397,467121,466093,469087,471029,470494,470429,473709,475262,475951,474483,474596
95919,Brownsville,"Yuba City, CA",Yuba County,222026,223387,225646,228107,232583,239041,244342,248807,253691,256865,261051,260862
96113,Herlong,"Susanville, CA",Lassen County,86358,86309,86143,86079,85810,85834,85176,84766,84198,84516,84649,85005
94946,Nicasio,"San Francisco-Oakland-Berkeley, CA",Marin County,1530410,1534174,1539224,1527608,1517391,1514351,1508433,1502858,1488078,1483061,1481582,1489129
95573,Willow Creek,"Eureka-Arcata, CA",Humboldt County,298318,294984,291658,290391,289370,286290,287323,288742,293872,294478,294916,295315
94956,Point Reyes Station,"San Francisco-Oakland-Berkeley, CA",Marin County,1039056,1037402,1032179,1022423,1027484,1043858,1053446,1051830,1037057,1044937,1047113,1056639
93261,Richgrove,"Visalia, CA",Tulare County,144789,146531,144417,145107,147808,151017,151261,149506,148545,149687,149470,148487
95922,Camptonville,"Yuba City, CA",Yuba County,245001,243413,246129,248266,254066,259759,266474,269299,271363,273695,276756,278244
96033,French Gulch,"Redding, CA",Shasta County,217745,217992,222759,225524,227046,228459,226609,229349,229746,232041,231908,234193
95589,Whitethorn,"Eureka-Arcata, CA",Humboldt County,345433,344283,341917,341893,336764,333000,326516,324792,322391,321265,322997,326235
95701,Alta,"Sacramento-Roseville-Folsom, CA",Placer County,357309,358281,356750,357250,359087,361902,361257,358876,356843,354987,355057,356226
94933,Lagunitas,"San Francisco-Oakland-Berkeley, CA",Marin County,810917,805122,810997,818876,830858,837795,840298,837730,833271,822253,819247,817225
95681,Sheridan,"Sacramento-Roseville-Folsom, CA",Placer County,410366,414441,408832,408472,406474,411653,411807,412072,409819,409866,410762,411874
93634,Lakeshore,"Fresno, CA",Fresno County,245677,245027,242758,241345,240131,241069,247367,253632,260487,265924,276807,284199
92066,Ranchita,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,318781,318182,313843,314510,315630,322189,325207,327333,325064,321876,318854,317806
93641,Miramonte,"Fresno, CA",Fresno County,185216,186318,187901,191142,191300,191337,193284,196610,200941,201788,200374,197475
95686,Lodi,"Stockton, CA",San Joaquin County,398244,401201,401506,400953,398659,398386,397849,399772,398238,394134,388425,388174
95041,Felton,"Santa Cruz-Watsonville, CA",Santa Cruz County,658563,666762,671797,678410,678206,680597,680087,681813,684786,685733,684690,683996
96142,Tahoma,"Sacramento-Roseville-Folsom, CA",El Dorado County,670539,674304,675989,673066,673803,672384,669411,664727,664088,664826,667942,667636
93067,Summerland,"Santa Maria-Santa Barbara, CA",Santa Barbara County,1621818,1598522,1579693,1566348,1555842,1548229,1539834,1540122,1535835,1531383,1516816,1502617
94592,Vallejo,"Vallejo, CA",Solano County,567937,567822,573668,582870,591025,590633,590807,589223,589843,589510,587385,582963
91934,Jacumba,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,190927,183433,177413,177085,177443,177487,179133,182456,188725,188420,187134,182438
96075,Paynes Creek,"Red Bluff, CA",Tehama County,109881,110743,110410,110537,110714,111571,111716,111120,109237,108853,109704,112536
92358,Lytle Creek,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,296003,296134,297629,297441,299383,301512,302415,302307,300464,301032,302187,304601
95526,Bridgeville,"Eureka-Arcata, CA",Humboldt County,380419,378932,375628,372639,370571,371595,368200,367550,366646,367126,364639,360737
93255,Onyx,"Bakersfield, CA",Kern County,128748,129352,129048,128652,128746,129153,129256,129169,130072,131993,134746,137004
91759,Lytle Creek,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,417249,422969,424463,420678,418476,424834,426705,430755,430955,434318,436299,435115
95914,Bangor,"Chico, CA",Butte County,274551,282746,287743,288335,287742,287562,288630,290598,292215,292799,294143,294295
96009,Bieber,"Susanville, CA",Lassen County,127465,126860,126259,126527,127280,127754,128030,127822,127952,128225,128121,127826
95319,Modesto,"Modesto, CA",Stanislaus County,230748,230874,231149,233233,235246,237318,238753,240450,242263,243864,245372,247091
93669,Bass Lake,"Madera, CA",Madera County,262279,262077,261720,263389,264080,264077,259756,256430,255111,256905,259971,262085
95925,Brownsville,"Yuba City, CA",Yuba County,218186,219397,221629,222921,225163,228861,233737,237550,243095,245582,249642,250192
93224,Fellows,"Bakersfield, CA",Kern County,119852,122828,127427,132545,133948,133591,132283,130549,130487,130326,133525,137234
95937,Woodland,"Sacramento-Roseville-Folsom, CA",Yolo County,369740,364833,365198,372280,374302,370875,367112,372585,374874,374692,373398,369796
95426,Cobb,"Clearlake, CA",Lake County,223922,224398,226802,225057,222325,220219,222447,227749,234472,235802,237705,238192
95412,Annapolis,"Santa Rosa-Petaluma, CA",Sonoma County,872539,863282,856438,851596,852007,864362,865700,871177,877437,890631,895292,886820
96121,Milford,"Susanville, CA",Lassen County,233650,234342,234391,234961,235710,236554,235226,233656,232259,232590,232704,232614
96059,Manton,"Red Bluff, CA",Tehama County,245074,245886,251635,259803,268523,271814,270713,269341,267188,268107,269958,272446
96105,Chilcoot,"Susanville, CA",Lassen County,248820,248743,249142,249988,251691,253043,250759,245869,242055,242054,243337,245909
96006,Adin,"Susanville, CA",Lassen County,152317,152542,152708,153201,153249,153371,152798,152231,151916,152828,153241,153308
96071,Old Station,"Redding, CA",Shasta County,176442,176727,177031,177912,179512,180704,179654,177823,176201,176533,176695,176723
92060,Palomar Mountain,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,332410,325413,321773,319101,315545,312640,313197,317297,317344,314688,312746,317343
95444,Graton,"Santa Rosa-Petaluma, CA",Sonoma County,646124,639401,636665,634918,636756,641031,640031,636863,630870,629568,623264,621657
95714,Dutch Flat,"Sacramento-Roseville-Folsom, CA",Placer County,327266,327061,325244,325219,326426,329207,328578,327118,325580,325388,326629,328318
95456,Little River,"Ukiah, CA",Mendocino County,524596,526323,521240,515520,508908,505852,502713,499322,496710,495204,490472,487292
93604,Bass Lake,"Madera, CA",Madera County,601996,594677,589398,589689,595590,602842,594612,583251,572899,579320,591350,602584
92321,Lake Arrowhead,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,253852,254303,255444,256116,258694,259910,261136,263084,265003,266354,265754,265609
92398,Daggett,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,111150,111493,113689,113805,114245,114756,114798,113464,112641,112134,113422,113763
96128,Standish,"Susanville, CA",Lassen County,227369,228103,228417,229283,230741,231681,231767,230952,230045,229513,229107,229396
92341,Green Valley Lake,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,207316,207697,208107,208405,208873,209453,209744,210323,211343,212294,211990,211241
95941,Forbestown,"Chico, CA",Butte County,200524,204418,206579,207177,207956,211238,215003,218401,221446,223348,224908,225120
95459,Manchester,"Ukiah, CA",Mendocino County,566953,569042,565595,558952,553956,551118,547313,540893,535335,532509,526986,522240
93244,Lemon Cove,"Visalia, CA",Tulare County,239881,240293,240782,243286,245913,248316,248115,249339,250906,256652,258434,260671
92339,Forest Falls,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,237927,237935,237377,236739,236357,237454,237869,238892,239963,242157,244485,245999
95443,Lucerne,"Clearlake, CA",Lake County,229729,230226,230029,229059,228543,223113,217963,214252,214839,215994,216853,218623
94971,Tomales,"San Francisco-Oakland-Berkeley, CA",Marin County,830602,832425,835835,837216,849154,866598,876893,869278,862946,858219,863698,861086
95497,The Sea Ranch,"Santa Rosa-Petaluma, CA",Sonoma County,1007463,1001419,995625,989552,989781,986097,976399,968464,962071,963787,957332,956625
96016,Hat Creek,"Redding, CA",Shasta County,217253,217249,217059,217428,218746,220981,220103,217091,213352,210373,209391,209944
92378,Lake Arrowhead,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,220073,221772,222783,223520,223412,223254,222246,222881,223538,225444,225723,226980
96087,Redding,"Redding, CA",Shasta County,269978,270756,274262,274274,275863,277890,277975,278861,279349,279270,277879,277786
95007,Boulder Creek,"Santa Cruz-Watsonville, CA",Santa Cruz County,676499,677327,673124,678559,678301,682762,679366,675326,670675,672696,672079,672902
93665,Firebaugh,"Merced, CA",Merced County,183963,183693,185612,189053,190883,189247,188106,187277,187105,188499,191087,194631
94929,Dillon Beach,"San Francisco-Oakland-Berkeley, CA",Marin County,939558,937616,940109,942067,954851,969306,980636,975769,976664,977147,988155,990220
95735,Twin Bridges,"Sacramento-Roseville-Folsom, CA",El Dorado County,318177,320680,321124,320835,326348,329930,331687,326867,319971,315654,312172,307754
93628,Hume,"Fresno, CA",Fresno County,202872,204913,206935,208608,208922,208833,212246,214080,215965,213289,212023,210221
93227,Visalia,"Visalia, CA",Tulare County,176591,176098,176070,177388,178323,178843,179054,180031,181072,182190,182066,182641
95721,South Lake Tahoe,"Sacramento-Roseville-Folsom, CA",El Dorado County,360762,366332,366106,364226,371125,377727,380779,373255,361438,354098,349231,343294
93605,Big Creek,"Fresno, CA",Fresno County,436667,436050,433131,428834,427234,427343,434131,442661,448830,450223,448423,446799
93673,Traver,"Visalia, CA",Tulare County,164841,166715,169249,171735,172867,173686,172896,173361,174980,177412,176747,176244
95424,Clearlake,"Clearlake, CA",Lake County,188240,188939,189254,190688,191530,192176,194266,197056,198793,199494,201110,204759
95419,Camp Meeker,"Santa Rosa-Petaluma, CA",Sonoma County,424262,414841,406247,401363,392974,391962,390665,385807,381043,379936,381947,385352
93962,Salinas,"Salinas, CA",Monterey County,592689,597474,596755,599571,599714,600601,596168,594240,596250,604682,611714,614367
